1, 3561896, 3597605, 3634456, 3634621, 3902750, 3628305, 3719626, 3661283, 3744636, 3570813, 
2, 3752986, 3760907, 3829959, 3827670, 3969767, 3842961, 3927940, 3693853, 4094137, 3935525, 
3, 3256947, 3296393, 3383425, 3529834, 3400672, 3237299, 3415816, 3387990, 3409842, 3430777, 
4, 2795556, 2868392, 2857970, 2759347, 2817778, 2772731, 2782190, 2839373, 2764371, 2773028, 
5, 2457744, 2479145, 2692107, 2524887, 2494422, 2480121, 2520809, 2529188, 2426777, 2497778, 
6, 2445447, 2439191, 2448629, 2377616, 2503928, 2429547, 2380654, 2440410, 2384349, 2453678, 
7, 2048059, 2014183, 2006153, 2062610, 2046143, 2070740, 2017879, 2054350, 1969127, 2046319, 
8, 1988398, 1962945, 1981511, 2016373, 1981225, 1964620, 1940890, 2029748, 1984261, 2128998, 
9, 1924362, 1992699, 1946058, 2056673, 1900575, 1910878, 1903528, 1930317, 1902558, 1927562, 
10, 1464803, 1478418, 1447928, 1444372, 1449435, 1598547, 1450104, 1489063, 1507333, 1457747, 
11, 1767046, 1441864, 1471013, 1521716, 1415076, 1510851, 1555955, 1492956, 1862097, 1430971, 
12, 1530058, 1406175, 1472225, 1474550, 1479581, 1480767, 1497517, 1504454, 1460311, 1505885, 
13, 2023422, 1488028, 1461948, 1492536, 1442284, 1444098, 1462918, 1458079, 1458086, 2422780, 
14, 1448549, 1585755, 1535565, 1468602, 1475494, 1631920, 1457618, 1474187, 1465942, 1514058, 
15, 1437220, 1439114, 1459343, 1485923, 1490996, 1502926, 1414864, 1461297, 1460009, 1459615, 
16, 1509563, 1453440, 1552639, 1612004, 2113250, 1489607, 1476957, 1478949, 1580287, 1554970, 
17, 2432930, 1509168, 2247508, 1411401, 1505488, 1382121, 1475821, 2623603, 1582892, 1458934, 
18, 2229870, 2379258, 1997549, 2260623, 1624000, 1525183, 3071678, 1709028, 1933561, 1660173, 
19, 2701784, 2273400, 2063580, 2512948, 2890230, 2971740, 3701487, 3813790, 2313275, 2523105, 
20, 1788180, 2337669, 1073613, 1558072, 2093751, 1021176, 1168706, 1819527, 1295118, 1020167, 
