1, 1094286663, 1094993401, 1094444488, 1094398554, 1094416430, 1094074565, 1098155707, 1094390467, 1095150623, 1094256486, 
2, 1094462918, 1094373904, 1094390421, 1094378865, 1094473283, 1094379781, 1094441623, 1094403135, 1094434479, 1094375777, 
3, 1094457200, 1094500196, 1094275984, 1094449945, 1094432142, 1094448969, 1094460877, 1094387182, 1094476878, 1094423512, 
4, 1094633170, 1094489908, 1094502372, 1094747201, 1094433457, 1094455038, 1094495014, 1094421862, 1094391883, 1094485332, 
5, 1094636471, 1094525573, 1094530324, 1094725470, 1094538198, 1094658100, 1094742723, 1094326068, 1094481315, 1094686567, 
6, 1094567056, 1094459792, 1094580147, 1094529286, 1094506226, 1094594763, 1094537003, 1094762550, 1094430823, 1095032046, 
7, 1094472979, 1094564870, 1094488520, 1094737453, 1094682373, 1094498771, 1094737711, 1094682674, 1094792706, 1094758905, 
8, 1094627388, 1094536754, 1094686074, 1094773409, 1094731771, 1094539236, 1094661146, 1094711245, 1094768251, 1094874291, 
9, 1094613068, 1095222812, 1094649597, 1094673113, 1094759509, 1094648680, 1094637338, 1094691119, 1094687858, 1094777329, 
10, 1094739641, 1094746991, 1094577199, 1094684067, 1094666577, 1094839482, 1094570166, 1094683760, 1094790974, 1094709644, 
11, 1095036581, 1094644591, 1094901578, 1094841644, 1094562525, 1094894823, 1094840412, 1094574736, 1094881281, 1094582748, 
12, 1094727542, 1094587233, 1094800666, 1094954052, 1094675511, 1094844625, 1094751988, 1094769532, 1094826762, 1094837912, 
13, 1095176111, 1094831463, 1094895240, 1094867930, 1094648795, 1094834092, 1094699959, 1094901655, 1094852955, 1095115539, 
14, 1094690595, 1094963705, 1094761548, 1094732527, 1094833577, 1095019186, 1094943815, 1094816716, 1094888762, 1094850990, 
15, 1094920166, 1094749857, 1094917079, 1094925970, 1094925708, 1094989902, 1094911011, 1094929721, 1094929313, 1094886008, 
16, 1094800373, 1094751983, 1095026559, 1095034585, 1095114486, 1094962702, 1094930555, 1095031202, 1095065626, 1095093808, 
17, 1096281703, 1095089466, 1095735987, 1094988371, 1095054059, 1094822960, 1095044599, 1095489365, 1095003776, 1095022674, 
18, 1115706562, 1095417487, 1095100175, 1095171135, 1095057190, 1095112879, 1095655266, 1095126920, 1095152171, 1095212569, 
19, 1095143644, 1095352465, 1095018121, 1095266643, 1095338451, 1095594328, 1096041781, 1095358936, 1095496491, 1095247375, 
20, 1095875254, 1095979783, 1094854692, 1095827696, 1095706675, 1094971321, 1095320091, 1096003813, 1094953740, 1095032480, 
