1, 238736442, 175238564, 174056076, 198570886, 173163436, 173161355, 173165991, 173170863, 173167630, 173158905, 
2, 176551556, 176556697, 176551109, 176558067, 176589839, 176549216, 176546999, 176560460, 176548744, 176526691, 
3, 179914234, 179808909, 179878409, 179917638, 179900981, 179891440, 179818416, 179855258, 179854669, 179802887, 
4, 182927175, 182940295, 182906051, 182911422, 182904708, 182920437, 182894942, 182902788, 182933144, 182916409, 
5, 185953725, 186012280, 186002276, 186012663, 185960948, 185995173, 185954911, 185990760, 185936527, 185974643, 
6, 188786239, 188823586, 188784977, 188817624, 188781332, 188802382, 188781915, 188789907, 188807656, 188829933, 
7, 191505472, 191532428, 191490727, 191514832, 191554633, 191482489, 191524743, 191524261, 191515703, 191554296, 
8, 194021889, 194039727, 194027293, 194022608, 194090354, 194054836, 194066006, 194004435, 194015601, 194017071, 
9, 196399342, 196242082, 196381425, 196380551, 196338483, 196361124, 196373866, 196262753, 196226932, 196268451, 
10, 198402038, 198379288, 198355650, 198356866, 198361831, 198417199, 198374203, 198432764, 198397147, 198363382, 
11, 200045322, 200082954, 200135692, 200067780, 200137048, 200148812, 200148722, 200160840, 199938770, 200137852, 
12, 201711474, 201458357, 201571588, 201674441, 201537882, 201506033, 201595001, 201516758, 201572640, 201605489, 
13, 202754190, 203043590, 202752176, 202971020, 202826781, 202845745, 203055519, 203057495, 202988140, 203065368, 
14, 204016785, 204058584, 203811805, 204014825, 203836617, 204064400, 204005896, 204042410, 203935402, 204063429, 
15, 204780494, 204826716, 204807663, 204860004, 204746034, 204871128, 203404178, 204880765, 205001033, 203512227, 
16, 205678974, 205268710, 205483778, 205477557, 205364103, 205517882, 205565282, 205401590, 205457033, 205513745, 
17, 205905588, 206116357, 205768840, 205741520, 205689452, 205659783, 206060739, 205840339, 205668706, 205880006, 
18, 206118811, 206129316, 206143788, 206323300, 206316051, 206106113, 206154702, 206307322, 206377533, 206060725, 
19, 206665045, 206768538, 206622758, 206625697, 206400235, 206730327, 206666876, 206067140, 206051274, 206172324, 
20, 206785410, 206707590, 206718814, 207215004, 206696409, 207048619, 206448872, 206775670, 206549760, 207083808, 
