1, 653144, 731867, 306231, 341449, 564538, 342085, 547665, 226853, 686321, 790812, 
2, 15739027, 14520853, 14303542, 15875822, 13768727, 15430948, 8714386, 13848171, 13357123, 17090950, 
3, 11004454, 11503804, 11134937, 11592532, 11967527, 11822374, 11377178, 11011832, 11279226, 10975016, 
4, 11822084, 11820864, 11863562, 11514184, 11051640, 11846920, 11482303, 11195640, 11442270, 11752080, 
5, 12036313, 12211810, 12108636, 12113592, 12078960, 12407902, 12058073, 12128536, 12118415, 12261809, 
6, 11904000, 11992022, 12083902, 12088327, 12143920, 12112195, 11854007, 12079493, 11823571, 11879522, 
7, 11800853, 11812785, 11630936, 11767808, 11462474, 11665540, 11518122, 12045137, 11855557, 11732267, 
8, 11473750, 11706475, 11592260, 11810184, 11710446, 11625219, 11388467, 11451416, 11723343, 11885462, 
9, 11879177, 11552768, 11853595, 11046557, 11613076, 11320167, 11306442, 11504128, 11566973, 11546670, 
10, 10829426, 11598143, 11396113, 11690049, 11574955, 11998639, 11578245, 11748281, 11247882, 11788373, 
11, 10670950, 10781025, 11406293, 11347033, 11522634, 11283633, 11428762, 10204575, 11499943, 11653227, 
12, 11262984, 11527225, 11555036, 11481096, 11481574, 11415121, 11470823, 11461851, 11423344, 11572890, 
13, 11527517, 10884987, 11430576, 11560216, 10747896, 11623755, 11548248, 11611999, 11515149, 11484477, 
14, 11401694, 11497305, 11456072, 11407523, 11485765, 11011563, 11573408, 11533016, 11487290, 11518635, 
15, 11228426, 11181760, 11342463, 11336435, 11304182, 11458893, 11475707, 11503082, 10596490, 11445592, 
16, 11311925, 11320925, 11327467, 10443731, 11137447, 11473651, 11423369, 10611484, 10571228, 10422123, 
17, 10397164, 9392155, 9710592, 11285535, 11373682, 9092497, 6610213, 11319715, 9671185, 11395401, 
18, 11219244, 14397074, 11264968, 10930348, 10552327, 9807472, 10518017, 11219154, 11249811, 10968141, 
19, 9194298, 10814151, 11222314, 10952535, 11085885, 11049804, 10883341, 11139674, 11124894, 10828116, 
20, 8435120, 10802188, 7236927, 10642153, 9460411, 11066999, 9565399, 11115024, 11169480, 11221008, 
