1, 4242222029, 4101065490, 4072548996, 4069041685, 4072379140, 4074707857, 4071782825, 4071388532, 4072432816, 4072962431, 
2, 4203691443, 4203093211, 4203500721, 4200990866, 4203321450, 4203765060, 4184397991, 4203042699, 4202692516, 4202649421, 
3, 4197160399, 4196596897, 4193341599, 4190889268, 4197252680, 4190853931, 4191005496, 4196327003, 4192766548, 4195224749, 
4, 4167087080, 4167486736, 4167439043, 4163471583, 4166355641, 4166007463, 4164695680, 4166075219, 4166051118, 4165172786, 
5, 4153272423, 4153732782, 4155231380, 4150216612, 4157051680, 4155953350, 4151041445, 4157450381, 4154013945, 4153486972, 
6, 4157768934, 4157982231, 4158136998, 4159813737, 4155812334, 4157883131, 4157531495, 4157142162, 4162165848, 4159205157, 
7, 4163091082, 4167279452, 4165161806, 4164195994, 4163373069, 4164350469, 4164476616, 4164973259, 4164194146, 4169684334, 
8, 4165683451, 4168379836, 4168498104, 4168310567, 4168651294, 4167787692, 4169143544, 4165264255, 4168049573, 4168485283, 
9, 4161703378, 4159786252, 4158010378, 4160560731, 4157773858, 4164709212, 4161865333, 4161296335, 4163594447, 4154177427, 
10, 4139029087, 4133657331, 4136885117, 4138020002, 4136395379, 4133816413, 4139101482, 4137377317, 4139851635, 4138457085, 
11, 4101693966, 4105177993, 4105154151, 4100526533, 4093304006, 4092936022, 4107876176, 4088785265, 4100584161, 4096192471, 
12, 4068431445, 4073796854, 4068825068, 4104986631, 4072069235, 4071858938, 4072927862, 4068908472, 4069584366, 4068941293, 
13, 4019551055, 4005793560, 4012629509, 4013374684, 4024958433, 4018622685, 4025011442, 4018970743, 4014780592, 4015117744, 
14, 3941794281, 3940432993, 3939445122, 3938670270, 3946156770, 3934597566, 3937336775, 3947299685, 3927011152, 3941734734, 
15, 3844907297, 3848353176, 3864720959, 3846330844, 3859128704, 3839026229, 3838975824, 3852430439, 3858725538, 3883860962, 
16, 3791077990, 3728818341, 3741674928, 3748932077, 3740560067, 3735684153, 3731883580, 3741443293, 3738385571, 3738582676, 
17, 3638645700, 3624063302, 3659721065, 3634502195, 3632092999, 3634693980, 3651201642, 3648276315, 3639514269, 3632544853, 
18, 3522395044, 3488588575, 3491055875, 3530240326, 3496944189, 3502130055, 3503394148, 3503482421, 3500116159, 3492039546, 
19, 3377157554, 3380193571, 3360139407, 3358517678, 3344610949, 3350335861, 3376446507, 3354835431, 3393535538, 3381920069, 
20, 3762218181, 3965898990, 3509809947, 3668823432, 3243138365, 3197384143, 3206252971, 3652771944, 3234578127, 3200252803, 
