1, 29637066, 28716312, 28626007, 29227095, 28486445, 28492446, 28530875, 28461959, 28498414, 28151279, 
2, 13225509, 13466062, 13646162, 13448508, 13863919, 14607336, 13478404, 14026077, 13442406, 13476460, 
3, 14464050, 14609615, 14097891, 15052367, 14238333, 14844194, 15516660, 14109676, 15068698, 14738140, 
4, 13716877, 13579638, 13459168, 13502071, 13499767, 13478284, 13478348, 13502872, 13855642, 13468578, 
5, 14632227, 13806309, 13892783, 14060963, 17520875, 14343871, 14249317, 13599750, 13648778, 13922933, 
6, 16419495, 14932386, 16390016, 15219768, 16388585, 16422758, 16374820, 16378565, 16448438, 16404234, 
7, 17025275, 19897349, 17159822, 16872639, 17007210, 17265339, 18087224, 16857761, 16547936, 16854554, 
8, 19445342, 22854654, 19419771, 19435232, 19736591, 16846419, 19830821, 17968470, 19473706, 18104484, 
9, 18596223, 23912164, 21808871, 21805907, 18381157, 18426425, 21451222, 23911013, 17590190, 23902838, 
10, 24121030, 24133177, 20865696, 24095608, 24099711, 20820330, 22174277, 24440495, 24537957, 24135168, 
11, 29480911, 29479859, 27540402, 25063889, 27133669, 27522629, 27162911, 27143718, 23164824, 27162825, 
12, 28841829, 25107073, 29667804, 27318769, 26808946, 26823684, 30516161, 28548983, 30534309, 30332152, 
13, 32359444, 32183799, 29819143, 32422579, 36554694, 36587344, 32197003, 32138454, 34129045, 28817713, 
14, 35504942, 35246179, 28446447, 34552850, 36627351, 37642944, 37644782, 37506348, 33650512, 37660243, 
15, 38469485, 38793344, 42889894, 38374012, 40222226, 38387470, 37180918, 35764908, 37140898, 34212352, 
16, 43870666, 35850960, 41029178, 40633703, 40461806, 42961894, 40006608, 38084380, 39410326, 40228150, 
17, 42032358, 44478434, 42353035, 41430603, 44131029, 40665029, 46203374, 42945026, 42407245, 41805203, 
18, 38370312, 43115861, 45549880, 46344218, 46299388, 43106350, 46800674, 48154884, 48023278, 45558131, 
19, 49349155, 49910135, 47103968, 52455160, 45892614, 49289550, 52115552, 42961887, 44298492, 41896473, 
20, 45137880, 41598135, 48811019, 43768200, 41374938, 50295068, 43326695, 40073610, 48231342, 41708238, 
