1, 9.243360724, 6.073659457, 6.031595163, 7.333193673, 5.987717812, 5.989341542, 5.988157452, 5.989429482, 5.989500239, 5.972569620, 
2, 3.153874475, 3.154189984, 3.153247840, 3.154904339, 3.154325064, 3.154547443, 2.955306258, 3.154016835, 2.954011111, 2.954054475, 
3, 2.153369491, 2.154255425, 2.154410273, 2.353691645, 2.154639108, 2.154131564, 2.354010361, 2.153521000, 2.153953991, 2.154535794, 
4, 1.753647458, 1.953550722, 1.753724681, 1.754108114, 1.753856166, 1.753394985, 1.753723638, 1.754446308, 1.753175959, 1.753340450, 
5, 1.553781733, 1.553512420, 1.553939051, 1.553821051, 1.553968469, 1.553894262, 1.553322859, 1.553714004, 1.551573382, 1.554034926, 
6, 1.353498371, 1.350973891, 1.353923446, 1.353650421, 1.353297013, 1.353463551, 1.353518462, 1.353026189, 1.353793608, 1.352545636, 
7, 1.353953482, 1.352674912, 1.353215305, 1.353528575, 1.354388067, 1.353572923, 1.354059739, 1.353451215, 1.353921758, 1.354363296, 
8, 1.181707354, 1.354581371, 1.153268403, 1.153585248, 1.353712902, 1.154637902, 1.354461156, 1.153038310, 1.352867010, 1.350368565, 
9, 1.354016750, 1.153676271, 1.153473143, 1.153480664, 1.153471461, 1.154371122, 1.153885023, 1.154261003, 1.154013023, 1.153250024, 
10, 1.154575838, 1.154642511, 1.154222680, 1.154080694, 1.153159833, 1.152039567, 1.153879002, 1.153394901, 1.154519733, 1.154379094, 
11, 1.153528989, 1.154172613, 1.154763803, 1.154299159, 1.154068760, 1.153877977, 1.157008002, 1.153985118, 1.154148572, 1.155087272, 
12, 1.154063263, 1.154480948, 1.155234702, 1.353627352, 1.153860374, 1.154770361, 1.153631120, 1.154212908, 1.154049269, 1.154455952, 
13, 1.153978052, 1.155439635, 1.154856514, 1.154652509, 1.154504388, 1.153715130, 1.154687997, 1.154288002, 1.155511948, 1.154635564, 
14, 1.155200323, 1.154791677, 0.954459181, 1.154340524, 1.153781345, 1.153966230, 1.154857091, 1.153881446, 1.153856408, 1.154230500, 
15, 0.952456748, 1.155451767, 1.154152507, 1.155488496, 1.154032890, 1.155547980, 0.955019423, 1.154705165, 1.154605502, 0.954349395, 
16, 1.153740047, 1.355348536, 1.153796561, 1.153969540, 1.136957850, 1.153827511, 1.153346725, 0.953852381, 1.155064371, 1.155736383, 
17, 1.154104465, 1.154378673, 1.154136763, 1.154243345, 1.154214740, 1.154687173, 1.152942914, 1.158575761, 1.151679740, 1.154268690, 
18, 0.953328085, 1.154237151, 1.156016656, 1.154834964, 1.154512369, 0.954583948, 1.154365396, 1.154042387, 1.153957094, 1.155344893, 
19, 1.155367283, 1.154275174, 1.154534876, 1.154211368, 1.155823948, 1.155788520, 1.154636376, 0.954400459, 1.154629871, 0.954681784, 
20, 1.554580944, 1.354692069, 0.954136319, 1.354699996, 1.354451895, 1.154246346, 1.154427060, 1.355397123, 1.155759504, 1.554259356, 
