1, 140054464, 136987429, 136279087, 136150145, 136096475, 136083317, 136083163, 136085780, 136084128, 136087348, 
2, 142933992, 143179444, 143216223, 143180137, 143145758, 143091267, 142058414, 143141280, 143296375, 143159933, 
3, 144680843, 144522943, 144137104, 143990203, 144694959, 143975292, 144213585, 144398911, 144347542, 144207066, 
4, 145210211, 145799146, 145326723, 145212542, 145363167, 145264851, 145004152, 145186828, 145313184, 145210550, 
5, 148741298, 149141166, 149697404, 150636199, 149760261, 151156060, 148752624, 149241303, 150764761, 149271150, 
6, 151946331, 151973628, 152382370, 151947163, 151110733, 151958496, 153316346, 151955620, 152073843, 152306557, 
7, 154710413, 155275858, 153557247, 152872288, 154727714, 155137914, 153443997, 156217704, 152706965, 150241522, 
8, 158383260, 157411291, 157227236, 158646138, 158691235, 158684118, 159013323, 158477363, 154775588, 158286316, 
9, 162060396, 160903293, 165650466, 161471916, 166061528, 162930344, 161913639, 161879980, 161817886, 167133359, 
10, 165336898, 169386341, 165329143, 165728729, 165347176, 167368399, 161328702, 165504811, 165508976, 165570488, 
11, 167638242, 170876646, 167965797, 167655003, 172572053, 172948674, 167620726, 168535255, 167836402, 172719841, 
12, 173269077, 174296084, 173127584, 167163438, 174369993, 171111282, 171052234, 169722876, 170978085, 171421029, 
13, 180084807, 169887056, 174411052, 164963074, 169061309, 175940471, 173940606, 176561911, 176080125, 175521563, 
14, 179641798, 178062654, 183241101, 175559639, 167007570, 179540997, 180098707, 167826475, 175464318, 178356438, 
15, 182011791, 180781846, 179409812, 181929984, 179580394, 187501659, 187295846, 182348637, 173795363, 170544898, 
16, 179747412, 186231708, 184847671, 184470411, 176816062, 185950482, 185219144, 186318060, 186313344, 174301048, 
17, 187216181, 178357302, 169415303, 186897136, 191336723, 191113279, 186449022, 191851471, 188718645, 178590740, 
18, 167873087, 186545557, 181458386, 176699693, 199784555, 186650159, 178809227, 190582887, 187113897, 199746572, 
19, 193311646, 192280684, 183863754, 193269170, 192186192, 189068185, 189310000, 198218893, 182494371, 189882877, 
20, 195394036, 183304945, 193539748, 195178535, 189876565, 193603504, 192000666, 194016125, 198458990, 201531394, 
