1, 10.036696249, 10.030350069, 10.023026289, 10.029528769, 10.024173808, 10.030983753, 10.028348891, 10.026875457, 10.027942402, 10.025482851, 
2, 5.029366765, 5.027471164, 5.028135196, 5.028406092, 5.027746031, 5.028934243, 5.027328174, 5.030081354, 5.028779046, 5.030640665, 
3, 3.371446824, 3.375930341, 3.373401661, 3.372108559, 3.371858213, 3.375920574, 3.373688322, 3.369095557, 3.372545180, 3.373286601, 
4, 2.535618091, 2.539270460, 2.541270940, 2.538350382, 2.535258765, 2.534360867, 2.538010970, 2.540295304, 2.541661751, 2.539269235, 
5, 2.036903502, 2.043206574, 2.037461554, 2.041229984, 2.039101687, 2.044387127, 2.037079364, 2.043187873, 2.036328529, 2.039073026, 
6, 1.707229125, 1.701998399, 1.720187757, 1.704211788, 1.708966265, 1.706316573, 1.701981072, 1.712558001, 1.711049371, 1.718953563, 
7, 1.463888360, 1.465205706, 1.473015391, 1.472495760, 1.469937671, 1.466535204, 1.467088602, 1.465380057, 1.467331048, 1.467322812, 
8, 1.289824655, 1.290631599, 1.287128435, 1.315539662, 1.291352710, 1.286257857, 1.287287182, 1.292286985, 1.293956027, 1.289947691, 
9, 1.690294700, 1.150525704, 1.153856784, 1.170829460, 1.152280242, 1.149761197, 1.153697681, 1.153610682, 1.155107848, 1.149363357, 
10, 1.088003277, 1.059485405, 1.038004481, 1.044126953, 1.039953383, 1.040926453, 1.045688702, 1.039835633, 1.072148708, 1.038931830, 
11, 0.997278814, 0.989735063, 0.947200356, 0.987303731, 0.952886207, 0.952111507, 0.952980765, 1.000395475, 0.949001064, 0.952738756, 
12, 0.879575266, 0.881699616, 0.876547830, 0.872022992, 0.878626898, 0.872429378, 0.877131112, 0.871272315, 0.873062641, 0.878903276, 
13, 0.811552652, 0.832888038, 0.816535197, 0.805482797, 0.840859497, 0.813862053, 0.812931599, 0.808450283, 0.806323432, 0.807901362, 
14, 0.751006043, 0.756802285, 0.764063640, 0.753677577, 0.760427956, 0.760393013, 0.760018308, 0.756335794, 0.759324290, 0.760552282, 
15, 0.713105691, 0.709273328, 0.724639526, 0.705966792, 0.720398795, 0.708367090, 0.711627911, 0.709923135, 0.736312380, 0.711290936, 
16, 0.673084024, 0.671097738, 0.679128623, 0.688083227, 0.683293229, 0.672673262, 0.671665350, 0.685430971, 0.693502272, 0.698284173, 
17, 0.652097941, 0.684719779, 0.665064095, 0.636027706, 0.635838177, 0.668088561, 0.767074411, 0.638058045, 0.658939563, 0.640006209, 
18, 0.607042293, 3.312436447, 0.607107533, 0.616351026, 0.621806203, 0.659373094, 0.619371606, 0.608232067, 0.612786655, 0.612129802, 
19, 0.612894070, 0.587987967, 0.579152613, 0.578976075, 0.581896072, 0.580813876, 0.584151042, 0.575906878, 0.573578341, 0.577831278, 
20, 0.647148841, 0.558376384, 0.620305172, 0.559129047, 0.559996811, 0.555836676, 0.584257005, 0.564123850, 0.557248051, 0.559151307, 
